Date,company info,localtion,source website,official website,industry,result,products,requirements,cover letter,online test,remark,resume,sheet,,,,,,,,,,,,,
,Web Craftsmith,Serbia ,"https://www.linkedin.com/jobs/search/?currentJobId=3942031505&f_TPR=r604800&f_WT=2&geoId=91000007&keywords=frontend&location=EMEA&origin=JOB_SEARCH_PAGE_JOB_FILTER&refresh=true&sortBy=R

https://forms.clickup.com/4537362/f/4af0j-19255/LVQ4MLSV48C5C55YI9",,,applied,,,none,,,,202406,,,,,,,,,,,,,
,WeHunt Espa?a,Spain ,https://www.linkedin.com/jobs/search/?currentJobId=3942750154&f_EA=true&f_TPR=r604800&f_WT=2&geoId=91000007&keywords=frontend&location=EMEA&origin=JOB_SEARCH_PAGE_JOB_FILTER&refresh=true&sortBy=R&start=50,,,applied,,,none,,,,202406,,,,,,,,,,,,,
2024/8/6,Constructor,Spain/USA,https://www.linkedin.com/jobs/search/?currentJobId=3943883555&f_TPR=r86400&f_WT=2&geoId=91000007&keywords=frontend&location=EMEA&origin=JOB_SEARCH_PAGE_LOCATION_AUTOCOMPLETE&refresh=true,,,applied,,,"Dear Constructor Hiring Manager,
As a skilled Full Stack Developer with 10+ years of Java experience, 3 years in Vue.js, and a willingness to transition to a JavaScript full-stack role, I am eager to join your team. In addition, my experience with 1 year of React and Next.js further highlights my adaptability and passion for building user-centric applications.
Excited to contribute to global e-commerce tools and improve onboarding experiences, I am dedicated to growing as a JavaScript developer, embracing new technologies, and leveraging my diverse skill set.
Thank you for considering my application.
Sincerely,
Jonathan",,,,202406,,,,,,,,,,,,,
,The Hub（坑爹，实习不给钱）,Sweden,https://www.linkedin.com/jobs/search/?currentJobId=3941362603&f_TPR=r86400&f_WT=2&geoId=91000007&keywords=frontend&location=EMEA&origin=JOB_SEARCH_PAGE_LOCATION_AUTOCOMPLETE&refresh=true&start=75,https://thehub.io/jobs/6660190400e70bfab40b2689?utm_source=linkedin&utm_medium=referral&utm_campaign=job_wrapper,,applied,,,,,,,202406,,,,,,,,,,,,,
,Legaldesk.dk,Denmark,https://thehub.io/jobs/665ed2ff94a3b57bc797800e,,,applied,,,none,,,,202406,,,,,,,,,,,,,
2024/11/6,Portman Scott,UK,https://www.linkedin.com/jobs/search/?currentJobId=3943502562&f_TPR=r604800&f_WT=2&geoId=91000007&keywords=frontend&location=EMEA&origin=JOB_SEARCH_PAGE_JOB_FILTER&refresh=true&spellCorrectionEnabled=true,https://join.com/companies/portmanscott/11566549-javascript-developer?pid=e65242534431eadcb0c9,,applied,,,,,,,202406,,,,,,,,,,,,,
2024/12/6,tomtom,Poland,https://www.mygwork.com/en/jobs/tomtom-senior-software-engineer-21/detail/4832471/45764,https://jobs.eu.lever.co/tomtom/951a55d7-5419-4004-853c-14d654ed1a5a/apply?lever-source[]=myGwork,,refused,,,"Dear Hiring Manager,
As an experienced Software Engineer, I am eager to contribute to your team's success. With a proven track record in developing high-quality software using cloud technologies and various programming languages, I excel in all phases of the project lifecycle.
My English language proficiency (B2) ensures effective communication, and my adaptability makes me an ideal candidate to work remotely from China. My ability to lead changes within teams and drive improvements is an asset to any organization.
I am excited to bring my technical expertise and passion for building resilient, high-performance applications to your company. Thank you for considering my application. Please find my detailed CV attached.
Sincerely,
Jonathan",,,,202406,,,,,,,,,,,,,
2024/6/14,URBAN LINKER,France ,https://www.linkedin.com/jobs/search/?currentJobId=3947872989&distance=25&f_TPR=r86400&f_WT=2&geoId=91000007&keywords=frontend&origin=JOB_SEARCH_PAGE_JOB_FILTER&refresh=true&start=75,https://www.aptrack.co/uap/AAAG9gAPb3MCPJIT/,,applied,,,"Dear Hiring Manager,
As a skilled Software Engineer in Next.js, Typescript, and React, I am eager to join your team. With experience in testing frameworks and GitHub Actions, I ensure quality and efficiency in my work.
My collaborative nature and commitment to continuous improvement make me an ideal candidate. I look forward to contributing my expertise to your projects. Thank you for considering my application.
Sincerely,
Jonathan",,,,202406,,,,,,,,,,,,,
,Common Room ,"Remote (USA, West Coast)",https://remoteok.com/remote-jobs/remote-software-engineer-full-stack-front-end-common-room-789250,https://boards.greenhouse.io/joincommonroom/jobs/5197271004?utm_source=remoteok.com&rid=RMzguMjA3LjEzNi4y&ref=remoteok.com,,applied,,,"Cover Letter:
Dear Common Room Team,
As an experienced Full Stack Engineer transitioning from Java to JavaScript, I'm excited to contribute to your customer intelligence platform. My passion for user-centric solutions aligns with your mission, and I'm eager to collaborate with your team for success.
Living in China, I'm flexible to work in any timezone to support your team's needs. Thank you for considering my application; I look forward to discussing how I can help drive Common Room's growth.
Sincerely,
Jonathan",,,,202406,,,,,,,,,,,,,
2024/6/18,Proxify,Unknow,https://remotive.com/remote-jobs/software-dev/senior-fullstack-developer-next-js-react-js-1383531,https://career.proxify.io/apply?utm_source=remotive&utm_medium=job_posting&utm_campaign=senior_fullstack,,refused,,,none,,,,202406,,,,,,,,,,,,,
,Airtable,USA,https://justremote.co/remote-developer-jobs/developer-support-engineer-airtable,https://boards.greenhouse.io/airtable/jobs/7496028002#app,,applied,,,"Dear Airtable Team,
I am thrilled to apply for the Developer Support Engineer position at Airtable. With my proficiency in programming languages, advanced technical troubleshooting skills, and a strong background in customer-facing roles, I am confident in my ability to excel in this role.
As a skilled communicator with experience in web services, I have a proven track record of addressing complex technical issues while maintaining clear and concise communication. My ability to anticipate customer needs and adapt to ambiguous situations allows me to thrive in fast-paced environments.
I am eager to contribute my expertise to Airtable and help developers resolve critical issues with APIs, scripts, SDKs, and technical integrations. My love of learning and enthusiasm for assisting others make me a perfect fit for your team.
Thank you for considering my application. I look forward to discussing how I can contribute to Airtable's continued success. Please find my detailed resume attached.
Sincerely,
Jonathan",,,,202406,,,,,,,,,,,,,
,WinTech,Ukraine,https://www.linkedin.com/jobs/search/?currentJobId=3952417864&distance=25.0&f_TPR=r86400&f_WT=2&geoId=91000007&keywords=frontend&origin=JOB_SEARCH_PAGE_JOB_FILTER&start=50,https://jobs.ashbyhq.com/WinTech/8a2a9c23-1df4-42c0-8a23-7344a6d63394/application?utm_source=8lEJAGblBW,,applied,,,"I am excited to apply for the Frontend Developer position as I transition my tech stack to full JavaScript development. My self-taught skills in React, Next, and TailwindCSS, combined with a strong Java background, demonstrate my commitment to growth and adaptability.
I am eager to contribute to CerebrumIQ's success while enhancing my expertise in a supportive environment. Are there opportunities to grow professionally within your company?
Thank you for considering my application. I look forward to discussing how I can add value to WinTech Digital. Please find my resume attached.",,,,202406,,,,,,,,,,,,,
,humani,Romania,https://www.linkedin.com/jobs/search/?currentJobId=3951195148&distance=25.0&f_TPR=r86400&f_WT=2&geoId=91000007&keywords=frontend&origin=JOB_SEARCH_PAGE_JOB_FILTER&start=150,,,applied,,,,,,,202406,,,,,,,,,,,,,
,SquarePeg (中介平台),USA Maybe,https://www.linkedin.com/jobs/search/?currentJobId=3932915276&distance=25&f_TPR=r604800&f_WT=2&geoId=101620260&keywords=frontend&origin=JOB_SEARCH_PAGE_JOB_FILTER&refresh=true,https://app.squarepeghires.com/account/profile/create/personal,,applied,,,,,,,202406,,,,,,,,,,,,,
2024/6/19,Greece,WeTravel,https://www.linkedin.com/jobs/search/?currentJobId=3886849186&f_TPR=r86400&f_WT=2&geoId=91000007&keywords=frontend&location=EMEA&origin=JOB_SEARCH_PAGE_LOCATION_AUTOCOMPLETE&refresh=true&start=75,https://jobs.wetravel.com/en/postings/98bd9b82-afe9-4972-9be4-e9266f57c0b4,,refused,,,none,,,,202406,,,,,,,,,,,,,
,IMPACT BRANDS,Lithuania,https://www.linkedin.com/jobs/search/?currentJobId=3952673582&f_TPR=r86400&f_WT=2&geoId=91000007&keywords=frontend&location=EMEA&origin=JOB_SEARCH_PAGE_LOCATION_AUTOCOMPLETE&refresh=true&start=100,,,applied,,,none,,,,202406,,,,,,,,,,,,,
2024/6/20,NXLog,Hungary,https://www.linkedin.com/jobs/search/?currentJobId=3952391910&distance=25&f_TPR=r86400&f_WT=2&geoId=92000000&keywords=frontend&origin=JOB_SEARCH_PAGE_JOB_FILTER&refresh=true,https://application.nxlog.org/jobs/apply/senior-react-frontend-developer-64,,applied,,,"Dear Hiring Manager,
I am excited to apply for the React Frontend Developer position at your esteemed organization. With a strong background in frontend development and a keen interest in delivering high-quality web applications, I am confident that my skills align perfectly with your expectations.
While I have one experience with React, I bring over 4 years of experience in Vue.js, which shares many core principles and concepts with React. This experience has honed my ability to write reusable, scalable, and testable code.
I possess strong skills in HTML5, CSS3, and object-oriented programming like Java, as well as a solid understanding of the React framework. Furthermore, I have extensive experience with backend development.
I am eager to apply my expertise to the development of the agent management UI and contribute to the overall success of your product. My ability to collaborate effectively with cross-functional teams and my commitment to delivering exceptional user experiences make me a strong candidate for this position.
Thank you for considering my application. I look forward to discussing how I can contribute to your team and help create innovative, high-performance web applications.
Sincerely,
Jonathan",,,,202406,,,,,,,,,,,,,
,Fetcherr,Poland,https://www.linkedin.com/jobs/search/?currentJobId=3954048304&f_TPR=r86400&f_WT=2&geoId=91000007&keywords=frontend&location=EMEA&origin=JOB_SEARCH_PAGE_SEARCH_BUTTON&refresh=true&start=25,https://www.fetcherr.io/careers/co/poland/06.74E/software-engineer/all/?coref=1.11.p24_701E,,applied,,,,,,,202406,,,,,,,,,,,,,
,ALGOTEQUE Innovation Hub,Poland,https://www.linkedin.com/jobs/search/?currentJobId=3954155807&f_TPR=r86400&f_WT=2&geoId=91000007&keywords=frontend&location=EMEA&origin=JOB_SEARCH_PAGE_SEARCH_BUTTON&refresh=true&start=25,https://www.jobposting.pro/emploi-1811463-123#postuler,,applied,,,,,,,202406,,,,,,,,,,,,,
2024/6/21,JUMO,Portugal ,https://www.linkedin.com/jobs/search/?currentJobId=3955474400&distance=25&f_EA=true&f_TPR=r86400&f_WT=2&geoId=91000007&keywords=frontend&origin=JOB_SEARCH_PAGE_JOB_FILTER&refresh=true&start=25,https://boards.greenhouse.io/jumo/jobs/5886283?gh_jid=5886283&gh_src=14723afb1us,,,,,,,,,202406,,,,,,,,,,,,,
2024/5/20,Social Discovery Group ,,https://jobgether.com/,https://socialdiscoverygroup.com/vacancies?id=36fbf24af15101,"For more than 20 years, we have been creating premium international dating services and social discovery apps with a focus on video streaming, AI technologies, entertainment, and game mechanics. 
做交友社交的",refused,"Dating.com 相亲交友网站
Cupid Media  丘比特媒体，另一个相亲交友",senior 3~5,"Dear Hiring Manager,
I am thrilled to apply for the Senior React Developer position at Social Discovery Group. With over a decade of software development experience and a strong passion for creating exceptional user experiences, I am confident that my unique skillset and adaptability make me an ideal candidate for your team.
Although I have only one year of experience in React development and Next.js, I have rapidly honed my skills in these technologies through various projects, including LiftHub, a personal endeavor that allowed me to dive deeper into the React ecosystem. Moreover, my extensive background of over 10 years in Java and 5 years in Vue.js has given me a comprehensive understanding of both backend and frontend development, enabling me to deliver high-quality, end-to-end solutions independently.
Throughout my career, I have consistently demonstrated my ability to excel in fast-paced, remote environments and contribute to the success of various international projects. My strong communication skills, technical expertise, and dedication to continuous learning have been instrumental in my ability to adapt to diverse roles. I am particularly inspired by Social Discovery Group's mission to address loneliness and disconnection through digital reality, and I believe my experience will be a valuable asset to your team.
In my previous roles, I have been responsible for designing application architecture, developing new functionalities, improving existing features, and ensuring the quality of implementation. As a proactive problem-solver with a keen eye for detail, I am eager to leverage my extensive experience and contribute to the ongoing success of your innovative products.
Recently, I had the opportunity to explore two of your company's projects, Dating.com and Cupid Media, which left a lasting positive impression on me. The focus on creating meaningful connections through technology is truly inspiring, and I am excited about the prospect of joining a team dedicated to such an impactful mission.
Thank you for considering my application. I am enthusiastic about the possibility of joining the Social Discovery Group team and contributing my skills to drive the growth and success of your products. I look forward to discussing this opportunity further in an interview.
Sincerely,
Jonathan Kong",,,,202405,,,,,,,,,,,,,
,AppMySite,,https://jobgether.com/offer/65e1a7faabf83c022f5317d8-frontend-developer---html,https://wishacloud.zohorecruit.com/jobs/Careers/543736000005148001/Frontend-Developer---HTML?source=CareerSite,"AppMySite, www.appmysite.com is a no-code mobile app builder that empowers users with the ability to create premium native mobile apps
低代码平台构建app",applied,WishACloud,senior,,,,,202405,,,,,,,,,,,,,
,,,https://trulyremote.co/,https://usemultiplier.breezy.hr/p/294c0301c0a0-senior-frontend-engineer?utm_source=trulyremote.co,-,refused,-,senior,-,,,,202405,,,,,,,,,,,,,
2024/5/21,Coalition Technologies,USA,https://remotive.com/remote-jobs/software-dev/front-end-developer-1680495,https://coalitiontechnologies.com/,A Top-Rated SEO Company,running,,unknown,"Dear Hiring Manager,
I am excited to apply for the Front End Developer position at Coalition Technologies. As an experienced web developer with expertise in HTML5, CSS3, jQuery, Vue, and React, I believe my skillset aligns perfectly with the requirements for this role. Additionally, I possess a solid understanding of backend development with Java.
My experience includes transforming complex layout PSDs into pixel-perfect HTML5/CSS3 templates, creating responsive website designs, and working with various frontend frameworks. My proficiency in relational databases such as MySQL, and my experience with AJAX, Web Services, and REST APIs have enabled me to create dynamic and efficient web applications.
I pride myself on my ability to multitask and handle multiple projects simultaneously while maintaining a high level of attention to detail and organization. As a fast learner with excellent communication skills and a positive attitude, I am confident that I can quickly adapt to your company's diverse and multicultural environment.
Your company's commitment to providing a thriving and innovative work environment is truly inspiring. I appreciate the comprehensive benefits package and remote work support, which demonstrates Coalition Technologies' dedication to its employees' well-being and professional development.
I currently reside in China (UTC+8 timezone) but am flexible and able to work across different time zones.
I am eager to contribute to your team's success by leveraging my expertise and passion for web development. Thank you for considering my application. I look forward to the opportunity to discuss my qualifications further.
Sincerely,
Jonathan Kong",https://app.testedrecruits.com/test/take/1658/928231,,,202405,,,,,,,,,,,,,
,Multiplier Technologies,Unknown,https://justremote.co/remote-developer-jobs/front-end-engineer-multiplier-technologies,,Maybe outsourcing,refused,,3 years,"Dear Hiring Manager,
I am thrilled to apply for the Front End Engineer position at your esteemed organization. With over 10 years of industry experience in similar engineering roles, I am confident that my skills and passion for building delightful SaaS products align perfectly with your company's vision and goals.
Throughout my career, I have successfully championed customer-facing product development, working closely with product and design teams to bring innovative ideas to fruition. My expertise in architecting, building, testing, and releasing high-quality features will contribute significantly to the success of your product.
As an experienced fullstack developer with a deep understanding of web fundamentals and strong proficiency in CSS/HTML, I have worked with various frontend stacks, including React and VueJS. While I am eager to learn and adapt to new technologies or frameworks, I am equally excited to share my knowledge and contribute to the team's growth.
Furthermore, I am highly data-driven and committed to automating processes to enhance efficiency and enable engineers to focus on high-impact tasks.
I am excited about the prospect of joining a team that values innovation, collaboration, and continuous learning while offering perks such as flexible vacation and work times, remote work options, and health insurance.
If given the opportunity, I am confident that I will make a substantial impact on your product and team. Thank you for considering my application. I look forward to discussing how my experience and skills can contribute to your organization's success.
Sincerely,
Jonathan",,,,202405,,,,,,,,,,,,,
,JobLeads,Europe,https://boards.greenhouse.io/jobleads/jobs/7216970002?utm_source=skipthedrive,,,refused,,3 years,"Dear Hiring Manager,
I am excited to apply for the Frontend Developer position at JobLeads. Your company's commitment to teamwork and pushing the boundaries of web development is truly impressive and aligns with my own values. I believe my extensive Vue.js, React, and Next.js experience make me an ideal candidate for your team.
As an experienced fullstack developer, I have built and optimized high-performance applications using Vue.js for over 5 years and have worked with React and Next.js for 1 year. My skills in TypeScript, modern programming principles, and software engineering best practices ensure I deliver top-quality work. I am eager to contribute to creating amazing user experiences and frontend solutions.
I enjoy collaborating with my team, staying up-to-date with industry trends, and sharing knowledge. My positive attitude, strong communication skills, and commitment to continuous improvement will help me succeed at JobLeads.
Thank you for considering my application. I look forward to discussing how I can contribute to your company's success.
Sincerely,
Jonathan Kong",,,,202405,,,,,,,,,,,,,
,ringba,Unknown,https://www.skipthedrive.com/job/ringba-senior-frontend-developer-vue-html-saas-875598/,"https://www.ringba.com/
如果有面试，面试前需要看：
https://boards.greenhouse.io/ringba/jobs/5985750003/confirmation","Pay Per Call (PPC) industry
按通话付费",refused,,3 years,,,,,202405,,,,,,,,,,,,,
2024/5/27,SmartCat,USA,https://vuejobs.com/,https://www.smartcat.com/career/?gh_jid=4345563004&utm_source=vuejobs.com&ref=vuejobs.com,"Our client-tailored language AI turns content in any format into any language, from documents to videos to complex websites and software, making global operations simple for any corporate team. It also allows any user to create new content by tapping into a multilingual enterprise library. 
多国语言文档管理",applied,,3 years,"Dear Hiring Manager,

I am excited to apply for the Frontend Developer position at SmartCat. I heard about this the job from vuejobs.com and exploring your company's website, I became intrigued by SmartCat's innovative AI translation products. With 10+ years of experience in backend development and 5 years focusing on Vue2.js, I believe my skills align well with this role.
Recently, I decided to concentrate on frontend development, as I am passionate about improving user experiences and creating intuitive interfaces. In my previous role as a full-stack developer, I gained a strong understanding of backend development and am eager to expand my knowledge in the frontend domain. Building AI tools is particularly fascinating, and I am excited about the possibility of contributing to SmartCat's cutting-edge products.

Building upon my extensive experience with Test-Driven Development (TDD), I recognize the importance of ensuring high-quality deliverables through comprehensive testing. As such, I have become proficient in both unit testing and end-to-end (e2e) testing methodologies, using tools such as Jest. My knowledge of best practices in these areas enables me to contribute effectively to SmartCat's commitment to maintaining robust and reliable software solutions.

Although I am based in China, I am flexible and prepared to work across different time zones to meet the needs of the team. I am confident that my experience in frontend and backend development, adaptability, commitment to quality through testing, and passion for learning make me an ideal candidate for this role.
Thank you for considering my application. I look forward to the opportunity to discuss how I can contribute to SmartCat's continued success.
Sincerely,
Jonathan",,,,202405,,,,,,,,,,,,,
,Gun.io,USA,https://app.gun.io/,"like toptal , a job seeking platform.",,refused,,unknown,none,,,,202405,,,,,,,,,,,,,
,LigaData,Middle East ,"https://ligadata.bamboohr.com/careers/108
from linkedin",https://ligadata.bamboohr.com/,Maybe Technology Solution Consultantcy,applied,,Junior Fullstack,none,,,,202405,,,,,,,,,,,,,
2024/5/28,Build With Assembly,Canada ,https://boards.greenhouse.io/assemblyhq/jobs/4676215003,,创业团队，拥有近二十年的经验，帮助企业组织（包括本田、讴歌、布鲁克菲尔德、佳能等）不断发展他们的技术以实现他们的业务目标。,applied,unknown,Front-End Developer,easy apply,,,,202405,,,,,,,,,,,,,
2024/5/29,Ongig,unknown,https://www.remoterocketship.com/company/ongig/jobs/front-end-developer-trainee-worldwide,unknown,unknown,applied,unknown,Trainee / Junior,"Dear Hiring Manager,
I am excited to apply for the Front-End Developer position. With 5+ years of experience in web development and proficiency in HTML5, CSS3, and JavaScript, I am confident my skills align with your requirements.
Although I've focused on modern frameworks like React and Vue, I have a strong jQuery foundation. I excel in creating user-friendly applications and have experience with content management systems.
Your 6-week training program and full-time employment opportunity appeal to me, as they showcase your commitment to employee growth. My passion for learning and delivering top-notch solutions make me a strong candidate.
Thank you for considering my application. I look forward to discussing my potential contributions to your team.
Sincerely,
Jonathan",,,,202405,,,,,,,,,,,,,
,Misfits Market,unknown,https://boards.greenhouse.io/misfitsmarket/jobs/5990768003,unknown,unknown,refused,unknown,Senior PHP,"Dear Hiring Manager,
I am thrilled to apply for the Senior Backend Software Engineer role at Misfits Market. With over 10 years of backend development experience in Java, I am eager to contribute to your mission of reducing food waste and promoting sustainable groceries.
Although my primary expertise lies in Java, I possess a strong willingness to learn new technologies, including PHP. My adaptability and passion for growth will enable me to quickly become an effective contributor to your team. Additionally, I have 5 years of front-end development experience, offering a well-rounded understanding of the development process.
I am excited about the opportunity to leverage my technical skills to make a positive impact and help drive your mission forward.
Thank you for considering my application. I look forward to discussing how my experience and enthusiasm for sustainability can benefit the Misfits Market team.
Sincerely,
Jonathan",,,,202405,,,,,,,,,,,,,
,slides.com,unknown,"https://weworkremotely.com/remote-jobs/slides-full-stack-software-engineer-next-js

send by email",https://slides.com/,效率工具， 文字编辑，图片编辑等,refused,unknown,Full Stack(Next.js),"Dear Hiring Manager,

I hope this message finds you well. I wanted to express my enthusiasm for the Full Stack Software Engineer position at Slides and kindly inquire if my unique background might be a suitable fit for the role. While I have a year of experience with React and Next.js, I also bring over a decade of expertise in Java and Vue.js to the table.

I am confident that my solid foundation in JavaScript and adaptability to new technologies will enable me to quickly strengthen my skills in React and Next.js. Furthermore, my experience with frontend styling libraries such as Radix aligns closely with the position's requirements.

The asynchronous work environment at Slides truly resonates with me, and I am eager to contribute my skills, learn from your exceptional team, and grow within the company.

If you believe my distinctive combination of experience and dedication to learning could be a good match for the position, I would be incredibly grateful. Thank you for your time and thoughtful consideration. I look forward to discussing my qualifications further if given the opportunity.

Warm regards,
Jonathan",,,,202405,,,,,,,,,,,,,
2024/5/31,Safeguard Global,USA,https://www.linkedin.com/jobs/search/?currentJobId=3938700669&f_TPR=r86400&f_WT=2&geoId=91000007&keywords=frontend&location=EMEA&origin=JOB_SEARCH_PAGE_JOB_FILTER&refresh=true&start=25,https://safeguardglobal.wd3.myworkdayjobs.com/,不清楚，感觉像外包,refused,unknown,Full Stack(react + node),"Dear Hiring Manager,
I am excited to submit my application for the Full Stack Software Engineer position at Safeguard Global. The ""Work in Any Way"" approach at your company strongly resonates with me, as it emphasizes maintaining a healthy work-life balance while delivering exceptional results. Being part of an international community that values collaboration, learning, and growth would be a truly rewarding experience.
In my previous roles, I've developed and deployed full-stack applications using JavaScript libraries like ReactJS and Vue.js, with five years of experience in the latter and one year in the former. My exposure to NodeJS while developing a desktop application with Electron adds to my well-rounded skill set. Although my primary backend experience lies in Java, I am confident that my strong foundation in backend development and my ability to learn new technologies quickly will allow me to excel in a NodeJS environment.
My experience also includes working with cloud technologies, particularly Alibaba Cloud, demonstrating my adaptability and willingness to learn new platforms.
As a dedicated professional who values quality and test-driven development, I believe my experience aligns closely with your requirements. I have excelled in high-performing agile teams and demonstrated excellent communication skills, both written and verbal.
I am eager to contribute to Safeguard Global's mission of building innovative products that improve people's lives. Your company's commitment to fostering a nurturing culture, continuous learning, and flexibility is truly inspiring and aligns with my personal values. I am excited to expand my knowledge of NodeJS and grow within your talented team.
Thank you for considering my application. I am looking forward to the opportunity to discuss my qualifications further and explore how I can contribute to the success of Safeguard Global.
Sincerely,
Jonathan",,,,202405,,,,,,,,,,,,,
,CobbleWeb,UK,"https://www.linkedin.com/jobs/search/?currentJobId=3934850336&f_TPR=r86400&f_WT=2&geoId=91000007&keywords=frontend&location=EMEA&origin=JOB_SEARCH_PAGE_SEARCH_BUTTON&refresh=true
https://cobbleweb.betterteam.com/senior-front-end-js-engineer-5",https://www.cobbleweb.co.uk/,项目开发,applied,unknown,Senior Front-End JS Engineer,"Dear Hiring Manager,
I am excited to apply for the Senior Front-End JS Engineer position at CobbleWeb. With a strong background in frontend technologies such as Vue.js, React, and Next.js, I believe my expertise aligns well with your requirements. While my primary focus has been on frontend development, my experience in Java backend development has provided me with a solid understanding of building scalable systems.
As someone who thrives in a collaborative environment, I appreciate CobbleWeb's close-knit team and the opportunity to work cross-functionally. I am eager to contribute my strong communication skills, debugging abilities, and adaptability to new technologies to your team.
Thank you for considering my application. I am excited to discuss how my frontend development experience can contribute to the success of CobbleWeb.
Sincerely,
Jonathan",,,,202405,,,,,,,,,,,,,
,JMS Hiring,Netherlands,https://www.linkedin.com/jobs/search/?currentJobId=3939303999&f_TPR=r86400&f_WT=2&geoId=91000007&keywords=frontend&location=EMEA&origin=JOB_SEARCH_PAGE_SEARCH_BUTTON&refresh=true,https://www.jmssmartjob.com/,,applied,Contractor,,none,,Only leave my phone number and email. nothing else.,,202405,,,,,,,,,,,,,
,PandaDoc,Poland ,https://www.linkedin.com/jobs/search/?currentJobId=3921091894&f_TPR=r86400&f_WT=2&geoId=91000007&keywords=frontend&location=EMEA&origin=JOB_SEARCH_PAGE_SEARCH_BUTTON&refresh=true&start=25,,,refused,,,,,,,202405,,,,,,,,,,,,,
,Wizeline,Spain ,https://www.linkedin.com/jobs/search/?currentJobId=3934848950&f_TPR=r86400&f_WT=2&geoId=91000007&keywords=frontend&location=EMEA&origin=JOB_SEARCH_PAGE_SEARCH_BUTTON&refresh=true&start=50,https://www.wizeline.com/careers/apply/?gh_jid=3002257&gh_src=2e1476fe1us,"客户成功，可能是软件开发咨询公司
Wizeline was founded in 2014 to help companies build better products faster while developing global talent.
As a global technology services provider, Wizeline builds high-quality digital products and platforms that accelerate time-to-market. We focus on measurable outcomes, partnering with our customers to modernize core technologies, mature data-driven capabilities, and improve user experience.
Our adaptive teams provide the right combination of solutions, capabilities, and methodologies to deliver results, while partnering with our customers’ teams to foster innovation through continuous learning.",refused,unknown,Senior Java,none,,,,202405,,,,,,,,,,,,,
,Grape Law Firm PLLC,Türkiye,https://www.linkedin.com/jobs/search/?currentJobId=3939321120&f_TPR=r86400&f_WT=2&geoId=91000007&keywords=frontend&location=EMEA&origin=JOB_SEARCH_PAGE_SEARCH_BUTTON&refresh=true&start=100,https://tally.so/r/3xj259,律师事务所，专门从事美国的移民服务。,refused,unknown,Senior VUE3,none,,,,202405,,,,,,,,,,,,,
,miniExtensions,USA,https://weworkremotely.com/remote-jobs/miniextensions-junior-software-engineer-full-time-contract-40-hr-wk-live-1,https://web.miniextensions.com/JGaveQ6kqSEXnZlwEVC7,,applied,Contractor,,none,,,,202405,,,,,,,,,,,,,
2024/1/8,,,,https://join.com/companies/riat/10246910-front-end-engineer-javascript-reactjs-preact-xhtml-css-accessibility?pid=24a1b46991e3de1fbcf0,,applied,,,,,,,202401,,,,,,,,,,,,,
2024/1/8,,,,https://join.com/companies/pixelplus/10253492-vue-js-tailwind-ui-frontend-developer?pid=24a1b46991e3de1fbcf0,,applied,,,,,,,202401,,,,,,,,,,,,,
2024/1/8,,,,https://join.com/companies/wiselyst/10250712-backend-developer-freelance-p-iva?pid=24a1b46991e3de1fbcf0,do things for unviersity,applied,,,,,,,202401,,,,,,,,,,,,,
